0,1,2,3,4,5,6
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:59
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,5.0,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,4.67,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,4.37,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,4.08,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,3.86,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
5.12,3.61,5.12,5.12,5.12,5.12,2021-04-07_16:27:00
